,Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
656,658,70,3,7200,1,3,1,0,4,1,6,2,2,0,5,7,6,1931,2000,1,0,11,15,2,0,3,1,0,2,3,3,5,0,5,0,776,776,1,4,1,4,651,0,1502,0,0,1,1,3,1,3,6,1,1,1,1,4,4,1,0,0,112,0,0,0,0,2,2008,8,4,11.91170158
657,659,50,3,17503,1,3,3,0,4,0,12,0,2,0,0,6,5,1948,1950,1,0,12,13,2,0,3,4,1,3,3,3,5,0,5,0,912,912,1,4,1,4,546,0,1458,0,1,1,0,3,1,3,6,1,1,2,1,4,4,2,192,0,0,0,0,0,0,1,2010,8,0,11.48760766
658,660,20,3,9937,1,3,3,0,0,0,7,2,2,0,2,5,7,1964,1999,3,0,8,8,2,0,3,2,2,3,3,3,1,637,5,0,849,1486,1,0,1,4,0,0,1486,1,0,1,0,3,1,3,6,0,5,0,2,4,4,2,0,0,0,0,0,0,0,3,2009,8,4,12.02574909
659,661,60,3,12384,1,3,3,0,1,0,14,2,2,0,5,7,7,1976,1976,1,0,9,10,1,233,3,4,1,2,3,3,5,0,5,0,793,793,1,4,1,4,793,0,1935,0,0,2,1,3,1,3,6,1,1,1,2,4,4,2,0,113,252,0,0,0,0,11,2007,8,4,12.19551713
660,662,60,3,46589,1,1,3,0,1,0,15,2,2,0,5,8,7,1994,2005,3,0,12,13,1,528,2,4,2,2,1,3,2,1361,4,180,88,1629,1,0,1,4,762,0,2448,1,0,2,1,4,1,2,6,1,1,1,3,4,4,2,517,76,0,0,0,0,0,7,2009,8,4,12.90420737
661,663,20,3,13560,1,3,3,0,0,0,12,2,2,0,2,6,3,1968,1968,3,0,13,14,1,216,3,4,1,1,0,3,5,0,5,0,1392,1392,1,2,1,4,0,0,1392,1,0,1,0,2,1,3,1,2,1,1,2,4,4,2,0,0,240,0,0,0,0,7,2009,8,4,11.60823564
662,664,85,3,10012,1,3,3,0,4,0,7,2,2,0,6,4,5,1972,1972,1,0,9,10,2,0,3,4,1,2,3,0,1,920,4,180,38,1138,1,4,1,4,0,0,1181,1,0,2,0,3,1,3,6,0,5,1,2,4,4,2,0,0,180,0,0,0,0,4,2008,8,4,11.8313792
663,665,20,3,20896,1,1,3,0,1,0,21,6,2,0,2,8,5,2005,2006,1,0,12,13,2,0,2,4,2,0,3,2,2,1721,5,0,356,2077,1,0,1,4,0,0,2097,1,0,1,1,1,1,0,6,1,1,0,3,4,4,2,192,267,0,0,0,0,0,1,2006,6,5,12.95512746
664,666,60,3,11194,1,0,3,0,0,0,8,2,2,0,5,8,5,2000,2000,1,0,12,13,1,40,2,4,2,2,3,3,5,0,5,0,1406,1406,1,0,1,4,482,0,1936,0,0,2,1,3,1,2,6,1,1,1,2,4,4,2,188,124,0,0,0,0,0,11,2006,8,4,12.34800614
665,667,60,3,18450,1,0,3,0,4,0,12,2,2,0,5,6,5,1965,1979,0,4,9,10,0,113,3,2,1,2,3,3,3,187,4,723,111,1021,1,4,1,4,915,0,2380,0,0,2,1,3,1,3,5,1,4,2,2,4,4,2,0,265,0,0,0,0,0,8,2007,8,0,11.76756768
666,668,20,3,8125,1,3,3,0,4,0,20,2,2,0,2,6,5,1994,1998,1,0,6,6,1,258,3,4,2,2,3,3,2,1138,5,0,270,1408,1,0,1,4,0,0,1679,1,0,2,0,3,1,2,6,1,1,1,2,4,4,2,224,42,0,0,0,0,0,10,2008,8,4,12.17303279
667,669,20,3,14175,1,3,0,0,0,1,19,2,2,0,2,5,6,1956,1987,1,0,5,14,2,0,3,4,1,3,3,3,4,988,5,0,200,1188,1,2,1,4,0,0,1437,1,0,1,1,3,1,3,3,1,5,2,2,4,4,2,304,0,0,0,0,0,0,11,2006,8,4,12.03171926
668,670,30,3,11600,1,3,3,0,4,0,6,2,2,0,2,4,5,1922,1950,1,0,8,8,2,0,3,4,0,1,3,3,5,0,5,0,700,700,1,0,1,4,0,0,1180,0,0,1,0,2,1,1,6,1,5,2,1,4,1,2,0,0,67,0,0,0,0,7,2006,8,4,11.8313792
669,671,60,3,8633,1,3,3,0,2,0,5,2,2,0,5,6,5,2005,2005,1,0,12,13,2,0,2,4,2,2,3,3,2,193,5,0,545,738,1,0,1,4,738,0,1476,1,0,2,1,3,1,2,6,0,1,0,2,4,4,2,100,35,0,0,0,0,0,2,2009,8,4,12.06393288
670,672,70,2,6629,1,3,3,0,4,0,7,0,2,0,5,6,6,1925,1950,2,0,13,14,2,0,3,2,0,3,3,3,1,551,5,0,121,672,1,4,0,4,672,0,1369,1,0,2,0,3,1,3,6,0,5,2,1,4,4,2,147,0,0,0,0,0,0,7,2009,8,4,11.54829261
671,673,20,3,11250,1,0,3,0,4,0,24,2,2,0,2,6,6,1977,1977,1,0,9,10,2,0,2,4,1,2,3,3,0,767,5,0,441,1208,1,4,1,4,0,0,1208,1,0,1,1,3,1,3,6,1,1,1,2,4,4,2,198,42,0,0,0,0,0,6,2006,8,4,12.01370075
672,674,20,3,14442,1,3,3,0,4,0,6,2,2,0,2,6,7,1957,2004,3,0,5,5,1,106,3,4,2,3,3,3,2,1186,5,0,291,1477,1,0,1,4,0,0,1839,1,0,2,0,3,1,2,6,2,1,0,2,4,4,2,0,87,0,0,200,0,0,6,2007,8,4,12.458775
673,675,20,3,9200,1,3,3,0,4,0,12,2,2,0,2,6,6,1965,1965,1,0,6,6,2,0,3,4,1,3,3,3,4,892,5,0,244,1136,1,4,1,4,0,0,1136,1,0,1,0,3,1,3,6,1,1,1,1,4,4,2,426,0,0,0,0,0,0,7,2008,8,4,11.8493977
674,676,160,3,2289,1,3,3,0,4,0,13,2,2,3,5,6,6,1978,1978,1,0,9,2,2,0,3,4,1,3,3,3,0,311,5,0,544,855,1,4,1,4,586,0,1441,0,0,2,1,3,1,3,6,1,1,2,2,4,4,2,28,0,0,0,0,0,0,4,2009,8,4,11.90834024
675,677,70,4,9600,1,3,3,0,4,0,17,2,2,0,5,4,2,1900,1950,1,0,0,12,2,0,3,4,0,3,0,3,5,0,5,0,1095,1095,2,1,0,4,679,0,1774,1,0,2,0,4,2,3,3,0,0,2,3,1,1,0,0,0,90,0,0,0,0,5,2006,8,4,11.3736634
676,678,30,3,9022,1,3,3,0,4,0,17,2,2,0,2,5,8,1924,2006,1,0,12,13,2,0,2,4,0,3,3,3,5,0,5,0,768,768,1,0,1,4,0,0,792,0,0,1,0,2,1,2,6,0,5,2,1,1,1,0,316,0,120,0,0,0,0,5,2009,8,4,11.60367983
677,679,20,3,11844,1,0,3,0,4,0,22,2,2,0,2,8,5,2008,2008,3,0,12,13,3,464,2,4,2,0,3,2,5,0,5,0,2046,2046,1,0,1,4,0,0,2046,0,0,2,1,3,1,2,6,1,1,0,3,4,4,2,322,82,0,0,0,0,0,7,2009,6,5,12.82799232
678,680,20,3,9945,1,0,3,0,4,0,19,2,2,0,2,5,5,1961,1961,3,0,13,14,1,57,3,4,1,3,3,3,4,827,5,0,161,988,1,4,1,4,0,0,988,1,0,1,0,3,1,3,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,10,2007,8,4,11.76368418
679,681,120,3,8012,1,3,3,0,4,0,20,2,2,4,2,6,5,1980,1980,1,0,9,10,2,0,3,4,1,2,3,3,1,543,1,119,261,923,1,4,1,4,0,0,923,0,0,2,0,2,1,3,6,1,1,1,1,4,4,2,80,0,0,0,0,0,0,5,2010,8,4,11.87059991
680,682,50,2,4500,1,1,0,0,4,0,18,2,2,0,0,5,5,1932,2000,1,0,12,12,2,0,3,4,0,3,3,3,4,182,5,0,611,793,1,0,1,4,672,0,1520,0,0,1,0,3,1,3,6,0,5,2,1,4,4,2,0,0,56,0,0,0,0,7,2009,8,0,11.97938532
681,683,120,3,2887,1,3,1,0,4,0,4,2,2,0,2,6,5,1996,1997,1,0,13,14,2,0,3,4,2,2,3,2,2,1003,5,0,288,1291,1,0,1,4,0,0,1291,1,0,1,0,2,1,2,6,1,1,2,2,4,4,2,307,0,0,0,0,0,0,11,2008,8,4,12.06104687
682,684,20,3,11248,1,0,3,0,0,0,5,2,2,0,2,9,5,2002,2002,3,0,12,13,3,215,2,4,2,2,3,0,2,1059,5,0,567,1626,1,0,1,4,0,0,1668,1,0,2,0,3,1,2,6,1,1,0,3,4,4,2,257,45,0,0,0,0,0,7,2007,8,4,12.56024446
683,685,60,3,16770,1,1,3,0,1,0,15,2,2,0,5,7,5,1998,1998,1,0,12,13,1,30,2,4,2,2,3,3,5,0,5,0,1195,1195,1,2,1,4,644,0,1839,0,0,2,1,4,1,3,6,0,1,0,2,4,4,2,0,81,0,0,0,0,0,6,2010,8,4,12.30591798
684,686,160,3,5062,1,0,3,0,1,0,22,2,2,4,5,7,5,1984,1984,1,0,6,6,2,0,2,4,1,2,3,2,2,828,3,182,180,1190,1,2,1,4,900,0,2090,1,0,2,0,3,1,2,2,1,1,0,2,4,4,2,219,0,0,0,0,0,0,9,2007,8,4,12.24288662
685,687,60,1,10207,1,3,3,0,4,0,21,2,2,0,5,7,6,2007,2007,1,0,12,13,2,0,2,4,2,2,3,3,5,0,5,0,874,874,1,0,1,4,887,0,1761,0,0,3,0,3,1,2,6,0,1,0,2,4,4,2,144,105,0,0,0,0,0,8,2007,6,5,12.33655251
686,688,160,1,5105,1,1,3,0,2,0,21,2,2,4,5,7,5,2004,2004,1,0,8,8,2,0,2,4,2,2,3,3,2,239,5,0,312,551,1,0,1,4,551,0,1102,0,0,2,1,2,1,2,6,0,5,2,2,4,4,2,0,60,0,0,0,0,0,3,2007,8,4,11.9103584
687,689,20,3,8089,1,3,1,0,4,0,22,2,2,0,2,8,6,2007,2007,1,0,8,8,1,0,2,4,2,2,3,0,2,945,5,0,474,1419,1,0,1,4,0,0,1419,1,0,2,0,2,1,2,6,1,1,1,2,4,4,2,140,0,0,0,0,0,0,10,2007,6,5,12.87901712
688,690,120,3,7577,1,0,3,0,0,0,16,2,2,4,2,6,5,2005,2006,1,0,12,13,3,256,2,4,2,2,3,0,0,20,5,0,1342,1362,1,0,1,4,0,0,1362,0,0,2,0,2,1,2,6,1,1,1,2,4,4,2,192,28,0,0,0,0,0,6,2007,8,4,12.17921519
689,691,120,4,4426,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,0,12,13,1,147,2,4,2,2,3,1,2,697,5,0,151,848,1,0,1,4,0,0,848,1,0,1,0,1,1,2,6,1,1,1,2,4,4,2,149,0,0,0,0,0,0,5,2008,8,4,11.85651517
690,692,60,3,21535,1,0,3,0,0,0,15,2,2,0,5,10,6,1994,1995,1,6,6,6,1,1170,0,4,2,0,3,1,2,1455,5,0,989,2444,1,0,1,4,1872,0,4316,0,1,3,1,4,1,0,6,2,1,0,3,4,4,2,382,50,0,0,0,0,0,1,2007,8,4,13.53447303
691,693,60,3,26178,1,0,3,0,4,1,23,2,2,0,5,7,5,1989,1990,3,0,8,8,1,293,2,4,2,2,3,1,2,965,5,0,245,1210,1,0,1,4,1281,0,2519,1,0,2,1,4,1,2,6,2,1,1,2,4,4,2,320,27,0,0,0,0,0,4,2006,8,4,12.72188581
692,694,30,3,5400,1,3,3,0,0,2,17,2,2,0,2,5,6,1921,1968,1,0,8,8,2,0,3,4,0,3,3,3,5,0,5,0,1073,1073,1,0,1,4,0,0,1073,0,0,1,0,2,1,3,6,0,5,2,1,4,4,2,0,0,112,0,0,0,0,12,2006,8,0,11.5943211
693,695,50,4,6120,1,3,3,0,0,0,3,2,2,0,0,5,6,1936,1950,1,0,13,14,2,0,3,1,0,3,3,3,5,0,5,0,927,927,1,4,1,4,472,0,1539,0,0,1,1,3,1,3,6,0,5,2,2,4,4,2,112,0,0,0,0,0,0,4,2009,8,4,11.860055
694,696,20,3,13811,1,0,3,0,4,0,23,2,2,0,2,6,6,1987,1987,1,0,6,6,1,72,3,4,1,2,1,3,2,980,3,40,92,1112,1,2,1,4,0,0,1137,1,0,2,0,2,1,2,6,1,1,2,2,4,4,2,125,0,0,0,0,0,0,7,2006,8,4,12.07823927
695,697,30,4,6000,1,3,3,0,4,0,3,2,2,0,2,5,7,1921,1950,1,0,13,15,2,0,3,4,1,3,3,3,3,616,5,0,0,616,1,2,1,4,0,0,616,0,0,1,0,2,1,3,6,0,5,2,1,4,4,2,0,0,129,0,0,0,0,6,2006,8,4,11.39639165
696,698,20,3,6420,1,0,3,0,4,0,7,2,2,0,2,5,7,1952,1952,1,0,13,14,2,0,3,4,2,0,1,2,3,210,0,551,219,980,1,1,1,0,0,0,1148,0,1,1,0,2,1,3,6,0,5,2,1,4,4,2,0,0,0,0,0,0,0,9,2006,8,4,11.72399644
697,699,20,3,8450,1,3,3,0,4,0,19,5,2,0,2,5,8,1965,2009,1,0,8,8,2,0,3,2,1,3,3,3,2,553,1,117,224,894,1,0,1,4,0,0,894,1,0,1,0,3,1,3,6,1,5,2,1,4,4,2,416,144,0,0,0,0,0,4,2010,8,4,11.8386256
698,700,120,1,4282,1,1,3,0,4,0,21,2,2,4,2,7,5,2004,2004,1,0,8,8,2,0,2,4,2,2,3,2,2,16,5,0,1375,1391,1,0,1,4,0,0,1391,0,0,2,0,2,1,2,6,0,1,1,2,4,4,2,156,158,0,0,0,0,0,7,2008,8,4,12.18586994
699,701,20,3,14331,1,3,3,0,4,0,23,2,2,0,2,8,5,2002,2002,3,0,12,13,1,630,2,4,2,0,3,1,2,1274,5,0,526,1800,1,0,1,4,0,0,1800,1,0,2,0,3,1,2,6,1,1,0,3,4,4,2,270,78,0,0,0,0,0,5,2006,8,4,12.65235975
700,702,20,3,9600,1,3,3,0,4,0,14,2,2,0,2,7,5,1969,1969,3,0,6,6,1,168,3,4,1,3,3,3,5,0,5,0,1164,1164,1,4,1,4,0,0,1164,0,0,1,1,3,1,3,6,0,1,2,2,4,4,2,0,0,0,0,0,0,0,7,2006,0,4,11.8493977
701,703,60,3,12438,1,0,3,0,4,0,22,2,2,0,5,8,5,2006,2006,3,0,12,13,1,466,0,4,2,0,1,3,5,0,5,0,1234,1234,1,0,1,4,1312,0,2576,0,0,2,1,4,1,0,6,1,3,0,3,4,4,2,324,100,0,0,0,0,0,7,2006,6,5,12.79917571
702,704,190,4,7630,1,3,3,0,4,0,17,1,2,1,5,5,9,1900,1996,1,0,13,14,2,0,3,2,0,2,3,3,5,0,5,0,360,360,1,2,1,4,780,0,1812,0,0,2,0,4,2,2,6,1,5,2,2,4,4,0,344,0,40,0,0,0,0,5,2010,8,4,11.8493977
703,705,20,3,8400,1,3,3,0,4,0,5,2,2,0,2,7,5,2004,2005,1,0,12,13,1,109,2,4,2,2,3,0,2,712,5,0,761,1473,1,0,1,4,0,0,1484,1,0,2,0,3,1,2,6,0,1,1,2,4,4,2,0,35,0,144,0,0,0,5,2010,8,4,12.26904744
704,706,190,4,5600,1,3,3,0,4,0,9,2,2,1,5,4,5,1930,1950,3,0,12,15,2,0,1,1,3,3,3,3,5,0,5,0,0,0,1,1,0,4,720,0,1092,0,0,2,0,3,2,1,4,0,1,2,0,4,4,0,0,0,0,0,0,0,3500,7,2010,8,4,10.91508846
705,707,20,3,115149,1,1,2,0,1,2,4,2,2,0,2,7,5,1971,2002,1,0,9,10,3,351,3,4,1,2,3,1,2,1219,5,0,424,1643,1,4,1,4,0,0,1824,1,0,2,0,2,1,2,6,2,1,2,2,4,4,2,380,48,0,0,0,0,0,6,2007,8,4,12.6181823
706,708,120,3,6240,1,3,3,0,4,0,16,2,2,4,2,8,5,2006,2006,3,0,8,8,1,176,2,4,2,2,3,3,2,863,5,0,461,1324,1,0,1,4,0,0,1324,1,0,2,0,2,1,2,6,1,1,0,2,4,4,2,192,38,0,0,0,0,0,12,2009,8,4,12.44508955
707,709,60,3,9018,1,0,3,0,4,0,8,2,2,0,5,7,5,2007,2007,3,0,12,13,2,0,2,4,2,2,3,0,5,0,5,0,728,728,1,0,1,4,728,0,1456,0,0,2,1,3,1,2,6,1,1,0,2,4,4,2,100,24,0,0,0,0,0,7,2007,6,5,12.0981533
708,710,20,3,7162,1,0,3,0,4,0,19,2,2,0,2,5,7,1966,1966,1,0,6,6,0,41,3,4,2,3,3,3,5,0,5,0,876,876,1,4,1,4,0,0,904,0,0,1,0,3,1,3,6,0,1,2,1,4,4,2,0,0,0,0,0,0,0,12,2008,8,0,11.60732614
709,711,30,3,4130,1,0,3,0,4,0,3,2,2,0,2,3,6,1935,2003,1,0,12,13,2,0,2,4,1,3,3,3,5,0,5,0,270,270,1,2,1,4,0,0,729,0,0,1,0,2,1,3,1,0,1,2,0,4,4,0,0,0,0,0,0,0,0,7,2008,8,4,10.858999
710,712,50,0,8712,1,3,1,0,4,1,9,2,2,0,0,4,7,1900,1950,1,0,8,8,2,0,3,4,4,3,3,2,5,0,5,0,859,859,1,2,1,4,319,0,1178,0,0,1,0,2,1,3,6,0,5,1,1,4,4,0,68,0,98,0,0,0,0,1,2010,8,0,11.54030714
711,713,120,3,4671,1,0,1,0,4,0,22,2,2,4,2,8,5,1988,1989,1,0,6,6,2,0,2,4,2,2,3,2,2,767,5,0,461,1228,1,2,1,4,0,0,1228,1,0,2,0,2,1,2,6,1,1,0,2,4,4,2,168,120,0,0,0,0,0,10,2008,8,4,12.14950229
712,714,190,3,9873,1,3,3,0,4,0,3,6,2,1,2,4,5,1970,1970,1,0,6,6,1,160,3,4,1,3,3,0,0,789,5,0,171,960,2,4,0,4,0,0,960,1,0,1,0,3,1,3,6,0,5,2,2,4,4,2,0,288,0,0,0,0,0,5,2006,8,4,11.76756768
713,715,60,3,13517,1,0,3,0,1,0,19,5,2,0,5,6,8,1976,2005,1,0,6,10,1,289,2,4,1,3,3,3,2,533,5,0,192,725,1,0,1,4,754,0,1479,0,0,2,1,3,1,2,6,0,1,1,2,4,4,2,0,44,0,0,0,0,0,3,2010,8,4,11.77912851
714,716,20,3,10140,1,3,3,0,4,0,14,2,2,0,2,6,5,1974,1974,3,0,6,6,1,174,3,4,1,2,3,3,5,0,5,0,1064,1064,1,4,1,4,0,0,1350,0,0,2,0,3,1,3,6,1,1,1,2,4,4,2,0,0,0,0,0,0,0,8,2009,8,4,12.01370075
715,717,70,4,10800,1,3,0,0,4,0,17,2,2,0,5,7,8,1890,1998,1,0,13,13,2,0,3,2,0,3,3,3,5,0,5,0,718,718,1,0,1,4,978,0,2554,0,0,1,1,3,1,3,6,0,5,2,2,4,4,1,0,48,143,0,0,0,0,7,2007,8,4,11.9797992
716,718,20,3,10000,1,3,3,0,4,0,14,2,2,0,2,5,6,1973,2000,1,0,6,6,2,0,3,4,1,2,3,3,1,1084,5,0,92,1176,1,2,1,4,0,0,1178,0,1,1,1,3,1,2,6,1,1,2,2,4,4,2,224,0,0,0,0,0,0,11,2008,8,4,11.96400108
717,719,60,3,10542,1,3,3,0,4,0,15,2,2,0,5,7,5,1993,1994,3,0,13,7,1,651,2,4,2,2,3,1,2,1173,5,0,138,1311,1,0,1,4,1093,0,2418,1,0,2,1,3,1,2,6,1,1,1,3,4,4,2,250,154,216,0,0,0,0,8,2008,8,4,12.73963776
718,720,20,3,9920,1,0,3,0,4,0,5,2,2,0,2,5,6,1969,1969,1,0,6,10,2,0,3,4,1,2,3,1,0,523,5,0,448,971,1,4,1,4,0,0,971,0,0,1,1,3,1,3,6,1,1,2,1,4,4,2,0,0,0,0,0,0,0,5,2006,8,4,11.76368418
719,721,120,3,6563,1,0,2,0,1,1,22,2,2,0,2,8,5,1985,1985,1,0,6,6,2,0,2,4,2,2,3,1,2,1148,5,0,594,1742,1,4,1,4,0,0,1742,1,0,2,0,2,1,2,6,1,1,1,2,4,4,2,114,28,234,0,0,0,0,12,2006,8,4,12.52452638
720,722,120,4,4426,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,0,12,13,1,169,2,4,2,2,3,0,2,662,5,0,186,848,1,0,1,4,0,0,848,1,0,1,0,1,1,2,6,0,1,1,2,4,4,2,160,0,0,0,0,0,0,5,2010,8,4,11.87059991
721,723,20,3,8120,1,3,3,0,4,0,12,2,2,0,2,4,7,1970,1970,1,0,8,8,2,0,3,2,1,3,3,3,0,191,5,0,673,864,1,0,1,4,0,0,864,0,0,1,0,3,1,3,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,7,2009,8,4,11.73206099
722,724,50,3,8172,1,3,3,0,4,0,7,2,2,0,0,4,6,1954,1972,1,0,8,8,2,0,3,4,2,3,3,3,5,0,5,0,941,941,1,0,1,4,473,0,1470,0,0,2,0,4,1,3,6,0,5,2,1,4,4,2,0,0,0,0,156,0,0,5,2008,8,4,11.81303006
723,725,20,3,13286,1,0,3,0,4,0,7,2,2,0,2,9,5,2007,2008,3,0,5,5,3,340,0,4,2,0,3,3,2,1234,5,0,464,1698,1,0,1,4,0,0,1698,1,0,2,0,3,1,0,6,1,1,0,3,4,4,2,327,64,0,0,0,0,0,2,2009,8,4,12.67607627
724,726,20,3,6960,1,3,3,0,4,0,12,2,2,0,2,4,6,1970,1970,1,0,6,10,2,0,3,4,1,3,3,3,0,375,1,239,250,864,1,4,1,4,0,0,864,0,0,1,0,3,1,2,6,0,5,2,2,4,4,2,96,0,0,0,0,0,500,11,2009,8,4,11.69940503
725,727,20,3,21695,1,0,3,0,0,0,6,2,2,0,2,6,9,1988,2007,3,0,13,10,1,260,2,2,1,2,3,3,2,808,5,0,72,880,1,0,1,4,0,0,1680,1,0,2,0,3,1,2,6,1,1,0,2,4,4,2,292,44,0,182,0,0,0,12,2009,8,4,12.31043266
726,728,20,3,7314,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,0,12,13,3,82,2,4,2,2,3,0,2,724,5,0,508,1232,1,0,1,4,0,0,1232,1,0,2,0,2,1,2,6,0,1,1,2,4,4,2,132,0,0,0,0,0,0,2,2009,8,4,12.17818744
727,729,90,3,11475,1,3,3,0,0,0,12,2,2,2,2,5,5,1958,1958,1,0,12,13,1,95,3,4,1,3,3,3,5,0,5,0,1584,1584,1,4,1,4,0,0,1776,1,0,2,0,4,2,3,6,0,5,2,3,4,4,2,0,25,0,0,0,0,0,7,2009,0,0,11.60823564
728,730,30,4,6240,1,3,3,0,4,0,9,2,2,0,0,4,5,1925,1950,1,0,8,8,2,0,3,4,1,3,3,3,1,152,5,0,628,780,1,4,1,0,0,360,1208,0,0,1,0,2,1,3,6,0,5,2,2,4,4,2,0,23,112,0,0,0,0,1,2009,8,4,11.54248427
729,731,120,3,5389,1,0,3,0,4,0,22,2,2,4,2,8,5,1995,1996,1,0,5,5,2,0,2,4,2,2,3,3,2,1180,5,0,415,1595,1,0,1,4,0,0,1616,1,0,2,0,2,1,2,6,1,1,1,2,4,4,2,237,152,0,0,0,0,0,3,2010,8,4,12.37370349
730,732,80,3,9590,1,0,3,0,0,0,23,2,2,0,7,7,5,2003,2003,1,0,12,13,1,442,2,4,2,0,3,0,2,786,5,0,82,868,1,0,1,4,0,0,1146,1,0,2,0,3,1,2,6,1,1,0,2,4,4,2,160,22,0,0,0,0,0,5,2007,8,4,12.14153412
731,733,60,3,11404,1,0,3,0,4,0,5,2,2,0,5,7,5,1998,1999,1,0,12,13,1,202,2,4,2,2,3,0,0,252,5,0,901,1153,1,0,1,4,878,0,2031,0,0,2,1,3,1,2,6,1,1,0,2,4,4,2,192,84,0,0,0,0,0,7,2008,8,4,12.31268238
732,734,20,3,10000,1,3,3,0,0,0,19,1,2,0,2,5,6,1961,1983,3,0,6,6,2,0,3,4,1,3,3,3,1,594,5,0,270,864,1,0,1,4,0,0,1144,1,0,1,0,3,1,3,6,1,1,1,1,4,4,2,165,0,0,0,0,0,400,3,2009,8,4,11.78600139
733,735,20,3,8978,1,0,3,0,0,0,19,2,2,0,2,5,5,1968,1968,1,0,9,10,2,0,3,4,2,3,3,3,5,0,5,0,948,948,1,4,1,4,0,0,948,0,0,1,0,3,1,3,6,0,1,2,1,4,4,2,147,0,0,0,0,0,0,5,2007,8,3,11.58988651
734,736,75,4,10800,1,3,3,0,4,0,17,2,2,0,4,7,7,1914,1970,1,0,13,14,2,0,3,4,0,2,3,2,4,390,5,0,490,880,2,1,0,4,888,0,1768,0,0,1,1,2,1,3,6,2,5,2,2,4,4,0,0,341,0,0,0,0,0,10,2006,8,4,12.00150548
735,737,90,3,8544,1,3,3,0,4,0,12,2,2,2,2,3,4,1950,1950,1,0,11,11,2,0,3,4,1,3,3,3,5,0,5,0,0,0,1,2,0,1,0,0,1040,0,0,2,0,2,2,3,6,0,5,2,2,4,4,2,0,0,0,0,0,0,0,7,2006,8,4,11.44571672
736,738,60,3,10463,1,0,1,0,1,0,8,2,2,0,5,8,5,2005,2005,1,0,12,13,2,0,2,4,2,2,3,3,5,0,5,0,893,893,1,0,1,4,900,0,1801,0,0,2,1,3,1,2,6,1,1,0,3,4,4,2,0,116,0,0,0,0,0,6,2006,8,4,12.38797745
737,739,90,3,10800,1,3,3,0,4,0,7,2,2,2,2,5,5,1987,1988,1,0,9,10,2,0,3,4,1,2,1,1,2,1200,5,0,0,1200,1,4,1,4,0,0,1200,3,0,3,0,3,1,3,6,0,1,2,0,4,4,2,120,0,0,0,0,0,0,3,2009,8,2,12.09514108
738,740,60,3,9313,1,0,3,0,4,0,5,2,2,0,5,7,5,2004,2004,1,0,12,13,2,0,2,4,2,2,3,3,5,0,5,0,864,864,1,0,1,4,864,0,1728,0,0,2,1,3,1,2,6,0,1,1,2,4,4,2,187,56,0,0,0,0,0,4,2009,8,4,12.15477935
739,741,70,4,9600,1,3,3,0,4,0,17,2,2,0,5,5,7,1910,2002,1,0,13,15,2,0,3,2,0,1,0,3,5,0,5,0,264,264,1,0,1,4,664,0,1432,0,0,2,0,2,1,3,6,0,5,2,2,4,2,2,270,0,112,0,0,0,0,5,2007,8,0,11.7905572
740,742,20,3,6768,1,0,3,0,4,0,19,1,2,0,2,6,8,1961,1996,3,0,6,6,2,0,3,2,1,3,3,2,2,832,5,0,80,912,1,2,1,4,0,0,912,1,1,1,0,3,1,2,6,0,5,2,1,4,4,2,168,0,0,0,0,0,0,5,2008,8,4,11.86358234
741,743,20,3,8450,1,3,3,0,4,0,20,2,2,0,2,7,5,2000,2001,1,0,12,13,1,108,3,4,2,2,3,3,5,0,5,0,1349,1349,1,0,1,4,0,0,1349,0,0,2,0,3,1,3,6,0,1,2,2,4,4,2,120,55,0,0,0,0,0,12,2007,8,4,12.09514108
742,744,80,3,12886,1,0,3,0,4,0,19,2,2,0,7,5,6,1963,1999,1,0,6,6,2,0,3,4,1,2,3,0,0,444,5,0,76,520,1,0,1,4,0,0,1464,0,1,2,0,3,1,3,3,1,1,1,2,4,4,2,302,0,0,0,100,0,0,10,2009,8,4,12.07254125
